company_id,company_name,company_url,company_country,company_startyear
37811,Technology Associates,https://www.igdb.com/companies/technology-associates,,
276,EA UK,https://www.igdb.com/companies/ea-uk,,
4106,Light Weight,https://www.igdb.com/companies/light-weight,,
3048,Relentless Software,https://www.igdb.com/companies/relentless-software,United Kingdom,
811,Appaloosa Interactive,https://www.igdb.com/companies/appaloosa-interactive,Hungary,1982.0
1942,Oxygen Games,https://www.igdb.com/companies/oxygen-games,United Kingdom,2001.0
2131,Twelve Games,https://www.igdb.com/companies/twelve-games,,
294,Telltale Games,https://www.igdb.com/companies/telltale-games,United States,2004.0
1488,Activision Value,https://www.igdb.com/companies/activision-value,United States,1979.0
1927,Sand Grain Studios,https://www.igdb.com/companies/sand-grain-studios,,
1925,Magic Wand Productions,https://www.igdb.com/companies/magic-wand-productions,,
1487,Cauldron HQ,https://www.igdb.com/companies/cauldron-hq,Slovakia,1996.0
7453,"Tilted Mill Entertainment, Inc.",https://www.igdb.com/companies/tilted-mill-entertainment-inc,,
3014,"MOSS Co., Ltd.",https://www.igdb.com/companies/moss-co-dot-ltd,Japan,1993.0
381,Headfirst Productions,https://www.igdb.com/companies/headfirst-productions,United Kingdom,1998.0
438,Infinity Ward,https://www.igdb.com/companies/infinity-ward,United States,2002.0
428,Treyarch,https://www.igdb.com/companies/treyarch,United States,1996.0
4176,Exact Entertainment,https://www.igdb.com/companies/exact-entertainment,,
319,n-Space,https://www.igdb.com/companies/n-space--1,United States,1994.0
659,Sledgehammer Games,https://www.igdb.com/companies/sledgehammer-games,United States,2009.0
71,Raven Software,https://www.igdb.com/companies/raven-software,United States,1990.0
434,High Moon Studios,https://www.igdb.com/companies/high-moon-studios,United States,2001.0
1899,Exakt Entertainment,https://www.igdb.com/companies/exakt-entertainment,,
948,Spark Unlimited,https://www.igdb.com/companies/spark-unlimited,United States,2002.0
90,Neversoft Entertainment,https://www.igdb.com/companies/neversoft-entertainment,United States,1994.0
57,Certain Affinity,https://www.igdb.com/companies/certain-affinity,Canada,
3848,SPOV,https://www.igdb.com/companies/spov,,
3466,The Ant Farm,https://www.igdb.com/companies/the-ant-farm,,
4017,Earbash Inc.,https://www.igdb.com/companies/earbash-inc,,
3470,Vykarian,https://www.igdb.com/companies/vykarian,China,2006.0
1650,PCB Productions,https://www.igdb.com/companies/pcb-productions,,
2655,SIDE UK Ltd,https://www.igdb.com/companies/side-uk-ltd,,
6465,87eleven,https://www.igdb.com/companies/87eleven,,
1644,Xloc. inc,https://www.igdb.com/companies/xloc-inc,,
9254,Blade Games World,https://www.igdb.com/companies/blade-games-world,China,1968.0
2466,"Ignited Minds, LLC",https://www.igdb.com/companies/ignited-minds-llc,,
3853,Hamagami/Carroll Inc.,https://www.igdb.com/companies/hamagami-slash-carroll-inc,,
1326,Amaze Entertainment,https://www.igdb.com/companies/amaze-entertainment--2,United States,1996.0
318,Rebellion Developments,https://www.igdb.com/companies/rebellion-developments,United Kingdom,1992.0
108,Techland,https://www.igdb.com/companies/techland,Poland,1991.0
373,Ascaron Entertainment,https://www.igdb.com/companies/ascaron-entertainment,Germany,1992.0
110,Focus Entertainment,https://www.igdb.com/companies/focus-entertainment,France,1996.0
892,Capcom Production Studio 2,https://www.igdb.com/companies/capcom-production-studio-2,Japan,
1054,Next Level Games,https://www.igdb.com/companies/next-level-games,Canada,2002.0
2910,1-UP Studio,https://www.igdb.com/companies/1-up-studio,Japan,2000.0
1767,Victor Interactive Software,https://www.igdb.com/companies/victor-interactive-software,,
563,Rainbow Studios,https://www.igdb.com/companies/rainbow-studios,United States,1986.0
1310,The Game Factory,https://www.igdb.com/companies/the-game-factory,Denmark,2004.0
357,Firebrand Games,https://www.igdb.com/companies/firebrand-games,United Kingdom,
423,Deep Silver,https://www.igdb.com/companies/deep-silver,Germany,2002.0
458,Funcom,https://www.igdb.com/companies/funcom,Norway,1993.0
2774,G3 Interactive,https://www.igdb.com/companies/g3-interactive,,
15516,"Sound Source Interactive, Inc.",https://www.igdb.com/companies/sound-source-interactive-inc,,
1312,Realtime Associates,https://www.igdb.com/companies/realtime-associates,,
772,Palcom,https://www.igdb.com/companies/palcom,,
159,Konami Computer Entertainment Tokyo,https://www.igdb.com/companies/konami-computer-entertainment-tokyo,Japan,1995.0
169,MercurySteam,https://www.igdb.com/companies/mercurysteam,Spain,2002.0
170,Kojima Productions,https://www.igdb.com/companies/kojima-productions,Japan,2005.0
161,Konami Digital Entertainment,https://www.igdb.com/companies/konami-digital-entertainment,Japan,2006.0
1267,Backbone Entertainment,https://www.igdb.com/companies/backbone-entertainment,United States,1992.0
1930,Pseudo Interactive,https://www.igdb.com/companies/pseudo-interactive,,
1929,Play It!,https://www.igdb.com/companies/play-it,,
1065,Realmforge Studios,https://www.igdb.com/companies/realmforge-studios,Germany,2008.0
2889,Mattel,https://www.igdb.com/companies/mattel,,
385,Krome Studios,https://www.igdb.com/companies/krome-studios,Australia,1999.0
1360,Capcom Production Studio 6,https://www.igdb.com/companies/capcom-production-studio-6,,
5837,MiCROViSion,https://www.igdb.com/companies/microvision,,
13806,Media Vision,https://www.igdb.com/companies/media-vision--1,Japan,
2428,5pb.,https://www.igdb.com/companies/5pb,Japan,2005.0
13606,Chiyomaru Studio,https://www.igdb.com/companies/chiyomaru-studio,,
1933,Neko Entertainment,https://www.igdb.com/companies/neko-entertainment,France,1999.0
1934,Skip Ltd.,https://www.igdb.com/companies/skip-ltd,,
1759,Vanpool,https://www.igdb.com/companies/vanpool,Japan,1999.0
1212,CI Games,https://www.igdb.com/companies/ci-games,Poland,2002.0
786,Q Entertainment,https://www.igdb.com/companies/q-entertainment,Japan,2003.0
1193,Synthetic Dimensions,https://www.igdb.com/companies/synthetic-dimensions,,
1852,Kodiak Interactive,https://www.igdb.com/companies/kodiak-interactive,,
338,Encore,https://www.igdb.com/companies/encore,United States,
1304,Tantalus Media,https://www.igdb.com/companies/tantalus-media,Australia,1994.0
517,Paradox Interactive,https://www.igdb.com/companies/paradox-interactive,Sweden,1998.0
943,Colossal Order,https://www.igdb.com/companies/colossal-order,Finland,2016.0
1214,Game Republic Inc.,https://www.igdb.com/companies/game-republic-inc,Japan,2003.0
2670,HexaDrive,https://www.igdb.com/companies/hexadrive,Japan,2007.0
251,Sunsoft,https://www.igdb.com/companies/sunsoft,Japan,
1744,Human Entertainment,https://www.igdb.com/companies/human-entertainment,,
1752,Athena,https://www.igdb.com/companies/athena,,
37297,Digital Frontier,https://www.igdb.com/companies/digital-frontier,,
6245,Studio Ibuki,https://www.igdb.com/companies/studio-ibuki,,
1322,DC Studios,https://www.igdb.com/companies/dc-studios,,
2163,Agatsuma,https://www.igdb.com/companies/agatsuma,,
2904,Bones,https://www.igdb.com/companies/bones,,
397,Darkworks,https://www.igdb.com/companies/darkworks,France,1998.0
2548,DreamCatcher Games,https://www.igdb.com/companies/dreamcatcher-games,,
376,Linux Game Publishing,https://www.igdb.com/companies/linux-game-publishing,,
2547,Mindware Studios,https://www.igdb.com/companies/mindware-studios,,
412,Codemasters Southam,https://www.igdb.com/companies/codemasters-southam,United Kingdom,1986.0
1221,Artdink,https://www.igdb.com/companies/artdink,Japan,1986.0
635,BreakAway Games,https://www.igdb.com/companies/breakaway-games,,
54,TransGaming Technologies,https://www.igdb.com/companies/transgaming-technologies,,
113,Westwood Studios,https://www.igdb.com/companies/westwood-studios,United States,1985.0
22234,Dice Multi Media Europ,https://www.igdb.com/companies/dice-multi-media-europ,,
5176,Sold Out Sales & Marketing,https://www.igdb.com/companies/sold-out-sales-and-marketing,United Kingdom,
142,Westwood Pacific,https://www.igdb.com/companies/westwood-pacific,United States,1995.0
5674,Original Force 3D,https://www.igdb.com/companies/original-force-3d,China,1999.0
5801,The Third Floor,https://www.igdb.com/companies/the-third-floor,,
22276,Shadowplay Studio,https://www.igdb.com/companies/shadowplay-studio,,
22277,"Whoodoo EFX, Inc.",https://www.igdb.com/companies/whoodoo-efx-inc,,
22278,Hollywood-DI,https://www.igdb.com/companies/hollywood-di,,
22279,The Cinesoup Consortium,https://www.igdb.com/companies/the-cinesoup-consortium,,
22280,Ideal Audio Inc.,https://www.igdb.com/companies/ideal-audio-inc,,
22281,The Skywalker Symphony Orchestra and Choir,https://www.igdb.com/companies/the-skywalker-symphony-orchestra-and-choir,,
5731,Skywalker Sound,https://www.igdb.com/companies/skywalker-sound,,
6610,Phoenix Sound,https://www.igdb.com/companies/phoenix-sound,,
3810,Pinewood Studios,https://www.igdb.com/companies/pinewood-studios,,
22282,Steve Juliani Music,https://www.igdb.com/companies/steve-juliani-music,,
22283,Gamespy Professional Services,https://www.igdb.com/companies/gamespy-professional-services,,
3676,Albion Localisations,https://www.igdb.com/companies/albion-localisations,,
3617,Fontoló Studió Ltd.,https://www.igdb.com/companies/fontolo-studio-ltd,,
14549,Início Localization Services,https://www.igdb.com/companies/inicio-localization-services,,
3896,La Marque Rose,https://www.igdb.com/companies/la-marque-rose,,
3961,SoftClub,https://www.igdb.com/companies/softclub,Russian Federation,1994.0
22285,Presto - Prekladatelsk Centrum s.r.o,https://www.igdb.com/companies/presto-prekladatelsk-centrum-sro,,
22286,Synthesis International S.r.l,https://www.igdb.com/companies/synthesis-international-srl,,
22287,Estudios EXA S.L.,https://www.igdb.com/companies/estudios-exa-sl,,
3621,toneworx GmbH,https://www.igdb.com/companies/toneworx-gmbh,Germany,
1584,EA Worldwide Motion Capture Studio,https://www.igdb.com/companies/ea-worldwide-motion-capture-studio,,
3601,POP Sound,https://www.igdb.com/companies/pop-sound,,
9614,Beachhouse Films,https://www.igdb.com/companies/beachhouse-films,,
498,Pyro Studios,https://www.igdb.com/companies/pyro-studios,Spain,1996.0
631,Zonic Limited,https://www.igdb.com/companies/zonic-limited,United Kingdom,1996.0
7438,Kalypso Media Digital,https://www.igdb.com/companies/kalypso-media-digital,United Kingdom,2009.0
9478,Proein,https://www.igdb.com/companies/proein,,
196,Relic Entertainment,https://www.igdb.com/companies/relic-entertainment,Canada,1997.0
3991,Russel,https://www.igdb.com/companies/russel,,
407,Monolith Productions,https://www.igdb.com/companies/monolith-productions,United States,1994.0
1935,Pivotal Games,https://www.igdb.com/companies/pivotal-games,United Kingdom,
485,SCi Games,https://www.igdb.com/companies/sci-games,,
1330,Bits Studios,https://www.igdb.com/companies/bits-studios,,
845,Grasshopper Manufacture,https://www.igdb.com/companies/grasshopper-manufacture,Japan,1998.0
32350,Hyundai,https://www.igdb.com/companies/hyundai,,
1924,Compulsion Games,https://www.igdb.com/companies/compulsion-games,Canada,2009.0
1438,Office Create,https://www.igdb.com/companies/office-create,,
1439,Cooking Mama Limited,https://www.igdb.com/companies/cooking-mama-limited,,
1411,Visual Impact,https://www.igdb.com/companies/visual-impact,,
2014,Steel Monkeys,https://www.igdb.com/companies/steel-monkeys,,
2325,K2 LLC,https://www.igdb.com/companies/k2-llc,,
56,Valve,https://www.igdb.com/companies/valve,United States,1996.0
150,Hidden Path Entertainment,https://www.igdb.com/companies/hidden-path-entertainment,United States,2006.0
2029,Sugar and Rockets,https://www.igdb.com/companies/sugar-and-rockets,,
733,Realtime Worlds,https://www.igdb.com/companies/realtime-worlds,United Kingdom,2002.0
1359,Ruffian Games,https://www.igdb.com/companies/ruffian-games,United Kingdom,
401,Naughty Dog,https://www.igdb.com/companies/naughty-dog,United States,1984.0
72,Vicarious Visions,https://www.igdb.com/companies/vicarious-visions,United States,1990.0
396,Dimps,https://www.igdb.com/companies/dimps,Japan,2000.0
444,Radical Entertainment,https://www.igdb.com/companies/radical-entertainment,Canada,1991.0
814,SuperVillain Studios,https://www.igdb.com/companies/supervillain-studios,,
194,Hothouse Creations,https://www.igdb.com/companies/hothouse-creations,,
1405,Nippon Ichi Software,https://www.igdb.com/companies/nippon-ichi-software,Japan,1991.0
558,FASA Studio,https://www.igdb.com/companies/fasa-studio,,
1053,Spike,https://www.igdb.com/companies/spike,Japan,1991.0
2028,DreamFactory,https://www.igdb.com/companies/dreamfactory,,
1956,Idea Factory,https://www.igdb.com/companies/idea-factory,Japan,1994.0
2324,CyberFront Korea,https://www.igdb.com/companies/cyberfront-korea,,
2551,Bergsala Lightweight,https://www.igdb.com/companies/bergsala-lightweight,,
1794,ESP,https://www.igdb.com/companies/esp,,
886,Just Games Interactive,https://www.igdb.com/companies/just-games-interactive,,
122,Crytek Frankfurt,https://www.igdb.com/companies/crytek-frankfurt,Germany,1999.0
158,Crytek UK,https://www.igdb.com/companies/crytek-uk,United Kingdom,1999.0
227,U.S. Gold,https://www.igdb.com/companies/u-s-gold,United Kingdom,1984.0
4126,Andromeda Software,https://www.igdb.com/companies/andromeda-software,,
82,Atari,https://www.igdb.com/companies/atari,United States,1972.0
1937,Saru Brunei,https://www.igdb.com/companies/saru-brunei,,
2052,NEC Interchannel,https://www.igdb.com/companies/nec-interchannel,,
1622,Omiya Soft,https://www.igdb.com/companies/omiya-soft,,
2951,Jamsworks,https://www.igdb.com/companies/jamsworks,,
1941,Universal Pictures,https://www.igdb.com/companies/universal-pictures,,
2143,Deep Silver Vienna,https://www.igdb.com/companies/deep-silver-vienna,,
2144,Sproing Interactive Media,https://www.igdb.com/companies/sproing-interactive-media,Austria,2001.0
1805,Noise,https://www.igdb.com/companies/noise,,
7053,WARP,https://www.igdb.com/companies/warp,,
10157,Rozner Labs Software Group,https://www.igdb.com/companies/rozner-labs-software-group,,
10158,Panasonic Software Company,https://www.igdb.com/companies/panasonic-software-company,,
6997,Daybreak Game Company,https://www.igdb.com/companies/daybreak-game-company,United States,2015.0
243,Sony Online Entertainment,https://www.igdb.com/companies/sony-online-entertainment,United States,1997.0
775,Paon,https://www.igdb.com/companies/paon,,
2953,Blue Omega Entertainment,https://www.igdb.com/companies/blue-omega-entertainment,,
2345,Abstraction Games,https://www.igdb.com/companies/abstraction-games,Netherlands,2007.0
872,Altron,https://www.igdb.com/companies/altron,,
1263,Graphic State Games,https://www.igdb.com/companies/graphic-state-games,,
837,LEVEL-5,https://www.igdb.com/companies/level-5,Japan,1998.0
343,Kronos Digital Entertainment,https://www.igdb.com/companies/kronos-digital-entertainment,United States,1992.0
2129,Noviy Disk,https://www.igdb.com/companies/noviy-disk,Russian Federation,1997.0
1702,ND Games,https://www.igdb.com/companies/nd-games,Russian Federation,
3227,Zoo Corporation,https://www.igdb.com/companies/zoo-corporation,Japan,1986.0
1170,Airtight Games,https://www.igdb.com/companies/airtight-games,United States,2004.0
145,cdv Software Entertainment,https://www.igdb.com/companies/cdv-software-entertainment,Germany,2000.0
1762,Simon & Schuster,https://www.igdb.com/companies/simon-schuster,,
1943,Boston Animation,https://www.igdb.com/companies/boston-animation,,
2955,8monkey Labs,https://www.igdb.com/companies/8monkey-labs,,
1052,Valcon Games,https://www.igdb.com/companies/valcon-games,,
2954,Phantom EFX,https://www.igdb.com/companies/phantom-efx,United States,
4758,Third Wave Games,https://www.igdb.com/companies/third-wave-games,,
543,Rage Software,https://www.igdb.com/companies/rage-software,United Kingdom,1992.0
825,Vigil Games,https://www.igdb.com/companies/vigil-games,United States,
284,Maxis,https://www.igdb.com/companies/maxis,United States,1987.0
379,Full Fat,https://www.igdb.com/companies/full-fat,United Kingdom,1996.0
1944,Acclaim Max Sports,https://www.igdb.com/companies/acclaim-max-sports,,
431,Ready at Dawn,https://www.igdb.com/companies/ready-at-dawn,United States,2003.0
448,Vicious Cycle Software,https://www.igdb.com/companies/vicious-cycle-software,,
774,QLOC,https://www.igdb.com/companies/qloc,Poland,2009.0
211,Blue Castle Games,https://www.igdb.com/companies/blue-castle-games,Canada,2005.0
1099,Mercenary Technology,https://www.igdb.com/companies/mercenary-technology,,
1611,"Capcom Game Studio Vancouver, Inc.",https://www.igdb.com/companies/capcom-game-studio-vancouver-inc,Canada,2005.0
1010,Microsoft Studios,https://www.igdb.com/companies/microsoft-studios,,2011.0
321,Tose,https://www.igdb.com/companies/tose,Japan,1979.0
11,EA Redwood Shores,https://www.igdb.com/companies/ea-redwood-shores,United States,1998.0
13728,Visceral Montreal,https://www.igdb.com/companies/visceral-montreal,Canada,2009.0
13729,Visceral Melbourne,https://www.igdb.com/companies/visceral-melbourne,Australia,2009.0
769,Team NINJA,https://www.igdb.com/companies/team-ninja,Japan,1995.0
14776,Tecmo,https://www.igdb.com/companies/tecmo,,1969.0
4462,Project Venus,https://www.igdb.com/companies/project-venus,,
2020,"Tecmo Co., Ltd.",https://www.igdb.com/companies/tecmo-co-ltd,,
254,Widescreen Games,https://www.igdb.com/companies/widescreen-games,,
2612,Volatile Games,https://www.igdb.com/companies/volatile-games,,
2965,UTV Ignition Entertainment,https://www.igdb.com/companies/utv-ignition-entertainment,,
35636,Marvelous Entertainment Inc.,https://www.igdb.com/companies/marvelous-entertainment-inc,,
3788,Digital Media Lab Inc.,https://www.igdb.com/companies/digital-media-lab-inc,,
2102,Zoo Games,https://www.igdb.com/companies/zoo-games,,
2157,Gravity-i,https://www.igdb.com/companies/gravity-i,,
489,Mindscape,https://www.igdb.com/companies/mindscape,Netherlands,1983.0
2156,Imagination Entertainment,https://www.igdb.com/companies/imagination-entertainment,Australia,
2000,Cat Daddy Games,https://www.igdb.com/companies/cat-daddy-games,United States,1996.0
354,DSI Games,https://www.igdb.com/companies/dsi-games,,
2278,AM1,https://www.igdb.com/companies/am1,,
2958,CAVE Interactive,https://www.igdb.com/companies/cave-interactive,Japan,1994.0
22924,Sega CS2 R&D,https://www.igdb.com/companies/sega-cs2-r-and-d,,
2392,System Sacom,https://www.igdb.com/companies/system-sacom,,
3952,ISCO,https://www.igdb.com/companies/isco,,
17074,Highwaystar,https://www.igdb.com/companies/highwaystar,,
277,EA Canada,https://www.igdb.com/companies/ea-canada,Canada,1983.0
1945,EA Sports BIG,https://www.igdb.com/companies/ea-sports-big,,2000.0
1408,AKI Corporation,https://www.igdb.com/companies/aki-corporation,Japan,1995.0
315,Trion Worlds,https://www.igdb.com/companies/trion-worlds,United States,2006.0
11372,"Vicious Cycle Software, Inc.",https://www.igdb.com/companies/vicious-cycle-software-inc,,
5222,D3Publisher,https://www.igdb.com/companies/d3publisher,,
620,Bungie,https://www.igdb.com/companies/bungie,United States,1991.0
1394,Omega Force,https://www.igdb.com/companies/omega-force,Japan,1996.0
63,Pandemic Studios,https://www.igdb.com/companies/pandemic-studios,United States,1998.0
839,Locomotive Games,https://www.igdb.com/companies/locomotive-games,,
1279,Sandblast Games,https://www.igdb.com/companies/sandblast-games,,
650,Reflections Interactive,https://www.igdb.com/companies/reflections-interactive,United Kingdom,1984.0
3,Looking Glass Studios,https://www.igdb.com/companies/looking-glass-studios,United States,1990.0
785,Studio 33,https://www.igdb.com/companies/studio-33,,
378,Westlake Interactive,https://www.igdb.com/companies/westlake-interactive,,
25,Ion Storm,https://www.igdb.com/companies/ion-storm,United States,1996.0
27,Eidos Montréal,https://www.igdb.com/companies/eidos-montreal,Canada,2007.0
663,Capcom Production Studio 4,https://www.igdb.com/companies/capcom-production-studio-4,Japan,1999.0
3066,Valhalla Game Studios,https://www.igdb.com/companies/valhalla-game-studios,Japan,
14527,Soleil,https://www.igdb.com/companies/soleil,Japan,2008.0
51,Blizzard Entertainment,https://www.igdb.com/companies/blizzard-entertainment,United States,1994.0
651,Sourcenext,https://www.igdb.com/companies/sourcenext,,
59,Blizzard North,https://www.igdb.com/companies/blizzard-north,United States,1996.0
1946,NDA Productions,https://www.igdb.com/companies/nda-productions,,
42819,Gotch Technology,https://www.igdb.com/companies/gotch-technology,,
2209,Prope,https://www.igdb.com/companies/prope,Japan,
2676,Media.Vision,https://www.igdb.com/companies/media-vision,,
2827,Flying Tiger Developments,https://www.igdb.com/companies/flying-tiger-developments,,
2018,BEC,https://www.igdb.com/companies/bec,Japan,1990.0
24293,Epics,https://www.igdb.com/companies/epics,,
24351,Hit Maker,https://www.igdb.com/companies/hit-maker,,
655,Capcom Production Studio 3,https://www.igdb.com/companies/capcom-production-studio-3,Japan,1999.0
1847,RFX Interactive,https://www.igdb.com/companies/rfx-interactive,France,
1287,Irem,https://www.igdb.com/companies/irem,Japan,1974.0
1119,Monolith Soft,https://www.igdb.com/companies/monolith-soft,Japan,1999.0
4231,Perfect Entertainment,https://www.igdb.com/companies/perfect-entertainment,,
3047,NIS Europe,https://www.igdb.com/companies/nis-europe,,
1095,Genius Sonority,https://www.igdb.com/companies/genius-sonority,,
95,Disney Interactive,https://www.igdb.com/companies/disney-interactive,United States,1988.0
6694,Hyde,https://www.igdb.com/companies/hyde,,
797,"h.a.n.d., Inc.",https://www.igdb.com/companies/h-dot-a-n-dot-d-inc,Japan,1998.0
819,Neverland,https://www.igdb.com/companies/neverland,,
1947,Tomy,https://www.igdb.com/companies/tomy,,
510,Larian Studios,https://www.igdb.com/companies/larian-studios,Belgium,1996.0
795,Ninja Theory,https://www.igdb.com/companies/ninja-theory,United Kingdom,2004.0
2159,Asylum Entertainment,https://www.igdb.com/companies/asylum-entertainment,,
4624,HumaNature Studios,https://www.igdb.com/companies/humanature-studios,United States,2006.0
766,Retro Studios,https://www.igdb.com/companies/retro-studios,United States,1998.0
773,Nintendo EAD Tokyo Software Development Group No.1,https://www.igdb.com/companies/nintendo-ead-tokyo-software-development-group-no-dot-1,Japan,2003.0
7637,Pinnacle Software,https://www.igdb.com/companies/pinnacle-software,,
4766,Tragnarion Studios,https://www.igdb.com/companies/tragnarion-studios,,
184,id Software,https://www.igdb.com/companies/id-software,United States,1991.0
4111,Midway Studios San Diego,https://www.igdb.com/companies/midway-studios-san-diego,United States,
2417,Tapwave,https://www.igdb.com/companies/tapwave,,
191,Imagineer,https://www.igdb.com/companies/imagineer,Japan,1986.0
4115,Lion Entertainment,https://www.igdb.com/companies/lion-entertainment,,
230,MachineWorks Northwest,https://www.igdb.com/companies/machineworks-northwest,United States,
1613,Incognito Entertainment,https://www.igdb.com/companies/incognito-entertainment,United States,1999.0
5953,Nintendo IRD,https://www.igdb.com/companies/nintendo-ird,Japan,2000.0
222,BioWare Edmonton,https://www.igdb.com/companies/bioware-edmonton,Canada,1995.0
3845,BioWare Austin,https://www.igdb.com/companies/bioware-austin,United States,2006.0
12747,BioWare Mythic,https://www.igdb.com/companies/bioware-mythic,United States,2009.0
3679,Mesopotamia Software,https://www.igdb.com/companies/mesopotamia-software,,
2,BioWare,https://www.igdb.com/companies/bioware,Canada,1995.0
223,Edge of Reality,https://www.igdb.com/companies/edge-of-reality,United States,1998.0
1746,Atari Games,https://www.igdb.com/companies/atari-games,United States,1984.0
1219,Webfoot Technologies,https://www.igdb.com/companies/webfoot-technologies,United States,
1215,Banpresto,https://www.igdb.com/companies/banpresto,Japan,1989.0
1216,Pyramid,https://www.igdb.com/companies/pyramid,,
720,Infogrames Europe,https://www.igdb.com/companies/infogrames-europe,France,1983.0
4034,Nintendo of Europe,https://www.igdb.com/companies/nintendo-of-europe,Germany,1990.0
883,8ing,https://www.igdb.com/companies/8ing,,
1093,Chunsoft,https://www.igdb.com/companies/chunsoft,Japan,1984.0
1854,Enix Corporation,https://www.igdb.com/companies/enix-corporation,Japan,1975.0
1060,Vanillaware,https://www.igdb.com/companies/vanillaware,Japan,2002.0
1948,Dragonstone Software,https://www.igdb.com/companies/dragonstone-software,,
4010,Macrospace,https://www.igdb.com/companies/macrospace,,
2162,5th Cell,https://www.igdb.com/companies/5th-cell,United States,
901,Crawfish Interactive,https://www.igdb.com/companies/crawfish-interactive,,
61,Gameloft,https://www.igdb.com/companies/gameloft,France,1999.0
439,Sumo Digital,https://www.igdb.com/companies/sumo-digital,United Kingdom,2003.0
433,Ubisoft Reflections,https://www.igdb.com/companies/ubisoft-reflections,United Kingdom,1984.0
1950,Lego Interactive,https://www.igdb.com/companies/lego-interactive,,
1810,Produce,https://www.igdb.com/companies/produce,,
1811,Electro Brain,https://www.igdb.com/companies/electro-brain,,
224,3D Realms,https://www.igdb.com/companies/3d-realms,United States,1987.0
232,Triptych Games,https://www.igdb.com/companies/triptych-games,,
233,Piranha Games,https://www.igdb.com/companies/piranha-games,Canada,2000.0
204,Gathering of Developers,https://www.igdb.com/companies/gathering-of-developers,United States,1998.0
14,Bullfrog Productions,https://www.igdb.com/companies/bullfrog-productions,United Kingdom,1987.0
6580,Digital Scapes Studios,https://www.igdb.com/companies/digital-scapes-studios,Canada,
454,EA Sports,https://www.igdb.com/companies/ea-sports,Canada,1991.0
555,EA Tiburon,https://www.igdb.com/companies/ea-tiburon,United States,1994.0
853,CCP Games,https://www.igdb.com/companies/ccp-games,Iceland,1997.0
2481,Sandlot,https://www.igdb.com/companies/sandlot,,
1393,Creatures Inc.,https://www.igdb.com/companies/creatures-inc,Japan,1989.0
21480,Ape,https://www.igdb.com/companies/ape,Japan,1989.0
8229,rondomedia Marketing & Vertriebs GmbH,https://www.igdb.com/companies/rondomedia-marketing-and-vertriebs-gmbh,Germany,1998.0
9949,Daedalic Studio West,https://www.igdb.com/companies/daedalic-studio-west,,
2966,Ignition Tokyo,https://www.igdb.com/companies/ignition-tokyo,,
828,Alfa System,https://www.igdb.com/companies/alfa-system,Japan,
1728,iNiS,https://www.igdb.com/companies/inis,Japan,1968.0
240,Stainless Steel Studios,https://www.igdb.com/companies/stainless-steel-studios,United States,1998.0
2846,Mad Doc Software,https://www.igdb.com/companies/mad-doc-software,United States,1999.0
2507,Conspiracy Games,https://www.igdb.com/companies/conspiracy-games,,
1189,TopWare Interactive,https://www.igdb.com/companies/topware-interactive,Germany,1995.0
280,Starbreeze Studios,https://www.igdb.com/companies/starbreeze-studios,Sweden,2002.0
2506,Village1 Entertainment,https://www.igdb.com/companies/village1-entertainment,,
803,"Arika Co., Ltd.",https://www.igdb.com/companies/arika-co-dot-ltd,Japan,1995.0
657,Underground Development,https://www.igdb.com/companies/underground-development,,
88,Shiny Entertainment,https://www.igdb.com/companies/shiny-entertainment,United States,1993.0
868,Junction Point Studios,https://www.igdb.com/companies/junction-point-studios,,
895,Heavy Iron Studios,https://www.igdb.com/companies/heavy-iron-studios,United States,1999.0
8163,Junction Point,https://www.igdb.com/companies/junction-point,,
2907,DreamRift,https://www.igdb.com/companies/dreamrift,,
860,Fatshark,https://www.igdb.com/companies/fatshark,Sweden,2008.0
5386,Tamtam,https://www.igdb.com/companies/tamtam,,
1913,tri-Crescendo,https://www.igdb.com/companies/tri-crescendo,Japan,1999.0
1033,SCE London Studio,https://www.igdb.com/companies/sce-london-studio,United Kingdom,2001.0
2010,Cranky Pants Games,https://www.igdb.com/companies/cranky-pants-games,,
1953,Entertainment Software Publishings,https://www.igdb.com/companies/entertainment-software-publishings,,
55,Turtle Rock Studios,https://www.igdb.com/companies/turtle-rock-studios,United States,2002.0
610,Monster Games,https://www.igdb.com/companies/monster-games,United States,1996.0
1748,Left Field Productions,https://www.igdb.com/companies/left-field-productions,,
1983,tri-Ace,https://www.igdb.com/companies/tri-ace,Japan,1995.0
12062,Studio Saizensen,https://www.igdb.com/companies/studio-saizensen,,
2909,FuRyu,https://www.igdb.com/companies/furyu,Japan,2007.0
5831,Deep Space,https://www.igdb.com/companies/deep-space,,
384,Playlogic Entertainment,https://www.igdb.com/companies/playlogic-entertainment,,
9526,Tsukuda Original,https://www.igdb.com/companies/tsukuda-original,,
1489,Video System,https://www.igdb.com/companies/video-system,,
6372,Lankhor,https://www.igdb.com/companies/lankhor,France,1987.0
25230,St. GIGA,https://www.igdb.com/companies/st-giga,,
1096,Amusement Vision,https://www.igdb.com/companies/amusement-vision,Japan,2000.0
1814,Suzak,https://www.igdb.com/companies/suzak,,
2340,Codemasters Birmingham,https://www.igdb.com/companies/codemasters-birmingham,United Kingdom,2008.0
662,Visual Science,https://www.igdb.com/companies/visual-science,United Kingdom,2003.0
661,Image Space Incorporated,https://www.igdb.com/companies/image-space-incorporated,,
