name,year,company_id,company_name,company_url,company_country,company_startyear
The Witcher 3: Wild Hunt,2015,908,CD Projekt RED,https://www.igdb.com/companies/cd-projekt-red,Poland,2002
The Witcher 3: Wild Hunt,2015,5696,D3T Limited,https://www.igdb.com/companies/d3t-limited,United Kingdom,2011
The Witcher 3: Wild Hunt,2015,946,Saber Interactive,https://www.igdb.com/companies/saber-interactive,United States,2000
The Wonderful 101,2013,852,PlatinumGames,https://www.igdb.com/companies/platinumgames,Japan,2007
The Wonderful 101,2013,70,Nintendo,https://www.igdb.com/companies/nintendo,Japan,1969
The X Files: Resist or Serve,2004,877,Black Ops Entertainment,https://www.igdb.com/companies/black-ops-entertainment,,
The X Files: Resist or Serve,2004,815,Vivendi Universal Games,https://www.igdb.com/companies/vivendi-universal-games,United States,2001
Theatrhythm Dragon Quest,2015,26,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003
Theatrhythm Dragon Quest,2015,2527,"indieszero Co., Ltd.",https://www.igdb.com/companies/indieszero-co-dot-ltd,Japan,1997
Theatrhythm Final Fantasy: Curtain Call,2014,2527,"indieszero Co., Ltd.",https://www.igdb.com/companies/indieszero-co-dot-ltd,Japan,1997
Theatrhythm Final Fantasy: Curtain Call,2014,26,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003
Theme Hospital,1997,14,Bullfrog Productions,https://www.igdb.com/companies/bullfrog-productions,United Kingdom,1987
Theme Hospital,1997,1,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982
Theme Park,1994,885,Krisalis Software,https://www.igdb.com/companies/krisalis-software,,
Theme Park,1994,512,Ocean,https://www.igdb.com/companies/ocean,,
Theme Park,1994,200,Electronic Arts Victor,https://www.igdb.com/companies/electronic-arts-victor,Japan,
Theme Park,1994,4023,Guildhall Leisure Services Ltd.,https://www.igdb.com/companies/guildhall-leisure-services-ltd,,
Theme Park,1994,880,Domark Software,https://www.igdb.com/companies/domark-software,,
Theme Park,1994,14,Bullfrog Productions,https://www.igdb.com/companies/bullfrog-productions,United Kingdom,1987
Theme Park,1994,1,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982
Theme Park Roller Coaster,2000,14,Bullfrog Productions,https://www.igdb.com/companies/bullfrog-productions,United Kingdom,1987
Theme Park Roller Coaster,2000,1,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982
Thief: Deadly Shadows,2004,25,Ion Storm,https://www.igdb.com/companies/ion-storm,United States,1996
Thief: Deadly Shadows,2004,4,Eidos Interactive,https://www.igdb.com/companies/eidos-interactive,United Kingdom,1996
Thief: Deadly Shadows,2004,26,Square Enix,https://www.igdb.com/companies/square-enix,Japan,2003
Thor: God of Thunder,2011,474,Liquid Entertainment,https://www.igdb.com/companies/liquid-entertainment,United States,1999
Thor: God of Thunder,2011,391,Red Fly Studio,https://www.igdb.com/companies/red-fly-studio,,
Thor: God of Thunder,2011,112,Sega,https://www.igdb.com/companies/sega,Japan,2020
Threads of Fate,1999,250,Square,https://www.igdb.com/companies/square,Japan,1983
Threads of Fate,1999,252,Square Electronic Arts,https://www.igdb.com/companies/square-electronic-arts,,
Thrillville,2006,10,LucasArts,https://www.igdb.com/companies/lucasarts,United States,1990
Thrillville,2006,208,Frontier Developments,https://www.igdb.com/companies/frontier-developments,United Kingdom,1994
Thrillville: Off the Rails,2007,10,LucasArts,https://www.igdb.com/companies/lucasarts,United States,1990
Thrillville: Off the Rails,2007,208,Frontier Developments,https://www.igdb.com/companies/frontier-developments,United Kingdom,1994
Thunderbirds,2004,10080,Grandslam Entertainments,https://www.igdb.com/companies/grandslam-entertainments,United Kingdom,1987
Time Commando,1996,2826,Adeline Software International,https://www.igdb.com/companies/adeline-software-international,France,1993
Time Commando,1996,287,Acclaim Entertainment,https://www.igdb.com/companies/acclaim-entertainment,United States,1987
Time Commando,1996,141,Virgin Interactive Entertainment (Europe) Ltd.,https://www.igdb.com/companies/virgin-interactive-entertainment-europe-ltd,United Kingdom,1983
Time Commando,1996,1,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982
Time Commando,1996,66,Activision,https://www.igdb.com/companies/activision,United States,1979
Time Crisis 3,2003,263,Namco,https://www.igdb.com/companies/namco,Japan,1969
Time Crisis 3,2003,323,Nextech,https://www.igdb.com/companies/nextech,Japan,1994
Time Crisis: Razing Storm,2010,6330,Namco Bandai Games,https://www.igdb.com/companies/namco-bandai-games,Japan,2006
Time Hollow,2008,129,Konami,https://www.igdb.com/companies/konami,Japan,1969
TimeShift,2007,946,Saber Interactive,https://www.igdb.com/companies/saber-interactive,United States,2000
TimeShift,2007,24,Sierra Entertainment,https://www.igdb.com/companies/sierra-entertainment,United States,1979
TimeShift,2007,66,Activision,https://www.igdb.com/companies/activision,United States,1979
TimeSplitters,2000,1008,Free Radical Design,https://www.igdb.com/companies/free-radical-design,United Kingdom,1999
TimeSplitters,2000,4,Eidos Interactive,https://www.igdb.com/companies/eidos-interactive,United Kingdom,1996
TimeSplitters 2,2002,4,Eidos Interactive,https://www.igdb.com/companies/eidos-interactive,United Kingdom,1996
TimeSplitters 2,2002,1008,Free Radical Design,https://www.igdb.com/companies/free-radical-design,United Kingdom,1999
TimeSplitters: Future Perfect,2005,1008,Free Radical Design,https://www.igdb.com/companies/free-radical-design,United Kingdom,1999
TimeSplitters: Future Perfect,2005,1,Electronic Arts,https://www.igdb.com/companies/electronic-arts,United States,1982
Tiny Toon Adventures: The Great Beanstalk,1998,1342,Terraglyph Interactive Studios,https://www.igdb.com/companies/terraglyph-interactive-studios,,
Tiny Toon Adventures: The Great Beanstalk,1998,1249,NewKidCo,https://www.igdb.com/companies/newkidco,,
Tiny Toon Adventures: Wacky Stackers,2001,2507,Conspiracy Games,https://www.igdb.com/companies/conspiracy-games,,
Tiny Toon Adventures: Wacky Stackers,2001,259,Warthog Games,https://www.igdb.com/companies/warthog-games,,
